"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/_Core/_Player/_PlayerAnimations/_Animations/IDL/Carp_M.Carp_M","0","26","7","1","7.259672","0","184"
"/Game/_Core/_Player/_PlayerAnimations/_Animations/IDL/Carp_Holst_M.Carp_Holst_M","0","26","7","1","0.000000","0","184"
"/Game/_PlaceHolderts/OG_Textures/Master_Material.Master_Material","0","23","23","1","5.297837","0","24"
"/Game/_PlaceHolderts/Oz_PSX_Shader/PSXpixelated_M.PSXpixelated_M","0","4","4","1","0.517271","0","4"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","0","0","67","1","0.000000","0","0"
"/Niagara/DefaultAssets/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","0","35","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","0","28","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","0","5","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","0","0","50","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","677","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"","0","1","0","1","0.000000","36","0"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Material_Master.Material_Master","0","284","33","2","93.085190","0","3908"
"/NiagaraFluids/Materials/Utility/M_SolidParticle.M_SolidParticle","0","6","1","1","1.921364","0","21"
"/NiagaraFluids/Materials/Grid3D/M_3DGas_Base.M_3DGas_Base","0","200","24","5","112.848297","0","1430"
"/NiagaraFluids/Materials/Grid3D/M_DebugVolumeSlice.M_DebugVolumeSlice","0","18","5","2","6.956177","0","71"
"/Landmass/Landscape/Mats/Debug/Intersections.Intersections","0","5","3","1","1.253848","0","14"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Width.LandmassBrush_Width","0","4","1","1","1.030729","0","13"
"/Landmass/Landscape/BlueprintBrushes/Materials/CacheDistanceField_RG8.CacheDistanceField_RG8","0","3","1","1","1.006400","0","8"
"/Game/_PlaceHolderts/Oz_PSX_Shader/PSX_FOG_M.PSX_FOG_M","0","4","4","1","0.660915","0","5"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/PPM/Outline_Master_PPM.Outline_Master_PPM","0","4","1","1","0.733433","0","10"
"/Game/_PlaceHolderts/OG_Textures/Water_M.Water_M","0","39","1","1","11.784798","0","340"
"/Landmass/Landscape/BlueprintBrushes/Materials/CopyRT.CopyRT","0","3","3","1","0.951195","0","3"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Angle.LandmassBrush_Angle","0","4","2","1","1.000803","0","11"
"/Landmass/Landscape/BlueprintBrushes/Materials/LandmassBrush_Weightmap.LandmassBrush_Weightmap","0","4","1","1","0.898433","0","11"
"/Game/_PlaceHolderts/OG_Textures/Plant_M.Plant_M","0","84","1","1","28.314564","0","1112"
"/Game/_PlaceHolderts/OG_Textures/grass.grass","0","84","1","1","28.422344","0","1149"
"/Game/_PlaceHolderts/OG_Textures/Chain_M.Chain_M","0","42","3","1","14.864298","0","519"
"/Game/_Level/_LevelAssets/_OGFiles/grass_2.grass_2","0","84","1","1","0.000000","0","1149"
"/NiagaraFluids/Materials/Grid3D/M_RayMarch_Fire_Ramps.M_RayMarch_Fire_Ramps","0","9","1","1","6.360370","9","97"
"/Game/_Level/_LevelAssets/_OGFiles/Master_Material.Master_Material","0","3149","55","47","915.822754","0","50477"
"/Game/_PlaceHolderts/OG_Textures/Blood_normal_M.Blood_normal_M","0","36","6","1","13.000789","0","143"
"/Landmass/DistanceFields/Materials/JumpFloodStep.JumpFloodStep","0","3","1","1","0.801052","0","8"
"/Landmass/DistanceFields/Materials/BlurEdges.BlurEdges","0","3","1","1","0.749657","0","8"
"/Landmass/DistanceFields/Materials/DetectEdges.DetectEdges","0","3","3","1","1.049805","0","5"
"/Landmass/Landscape/BlueprintBrushes/Materials/M_SimpleBrush.M_SimpleBrush","0","4","4","1","1.022223","0","7"
"/Landmass/Landscape/BlueprintBrushes/Materials/Debug/DebugDrawing_CustomBrush.DebugDrawing_CustomBrush","0","3","1","1","1.056221","0","8"
"/Landmass/PreviewContent/Water/Mats/M_Simple_River_01.M_Simple_River_01","0","26","5","1","32.782745","0","139"
"/Game/_Core/_Enemies/_Charger/Moose_Tent_M.Moose_Tent_M","0","48","4","1","14.810160","0","317"
"/Game/_Core/_Enemies/_Charger/Moose_Body_M.Moose_Body_M","0","48","4","1","0.000000","0","317"
"/Game/_Core/_Enemies/_Charger/Moose_Antler_M.Moose_Antler_M","0","48","4","1","0.000000","0","317"
"/NiagaraFluids/Materials/Grid3D/M_RayMarch_Smoke.M_RayMarch_Smoke","0","9","3","1","6.337306","9","45"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/grates.grates","0","23","2","1","6.899433","0","129"
"/Game/_Level/_LevelAssets/_Environment_Assets/fence/fence1.fence1","0","39","5","1","11.962454","0","288"
"/Game/_Level/_LevelAssets/_Environment_Assets/Catwalk/Catwalk_Grate_AlbedoTransparency_Mat.Catwalk_Grate_AlbedoTransparency_Mat","0","29","9","1","7.831814","0","102"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/squarepavement.squarepavement","0","23","5","1","6.890593","0","164"
"/Game/_Level/_LevelAssets/_OGFiles/Concrete_M_Stretch.Concrete_M_Stretch","0","23","6","1","6.988332","0","148"
"/Game/_Level/_LevelAssets/_Environment_Assets/window/glass1.glass1","0","27","4","1","9.874756","0","117"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/pavement_stretch_M.pavement_stretch_M","0","23","6","1","0.000000","0","148"
"/Game/_Level/_LevelAssets/_OGFiles/Factory_M.Factory_M","0","23","4","1","6.747938","0","104"
"/Game/_Level/_LevelAssets/_Environment_Assets/roof/Roof_M.Roof_M","0","23","5","1","6.941006","0","93"
"/Game/_Level/_LevelAssets/_OGFiles/skin_nasty_version2_M.skin_nasty_version2_M","0","35","4","1","10.256248","0","287"
"/Game/_Level/_LevelAssets/_OGFiles/Skin_nasty_M.Skin_nasty_M","0","26","1","1","3.267752","0","126"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground_2.Playground_2","0","42","1","1","14.353332","0","286"
"/Game/_Core/_Enemies/Kronen_Male_003/Kronen_Male3.Kronen_Male3","0","54","2","1","8.426409","0","469"
"/Game/_Core/_Enemies/Kronen_Male_002/Kronen_Male2.Kronen_Male2","0","54","2","1","0.000000","0","469"
"/Game/_Core/_Enemies/Kronen_Fast_003/Kronen_Fast3.Kronen_Fast3","0","54","2","1","0.000000","0","469"
"/Game/_Level/_LevelAssets/_Props/_Materials/Carpet_M.Carpet_M","0","39","7","1","12.674559","0","187"
"/Game/_Core/_Enemies/Kronen_Fast_002/Kronen_Fast2.Kronen_Fast2","0","54","2","1","0.000000","0","469"
"/Game/_Level/_LevelAssets/_Props/_Materials/book1.book1","0","26","3","1","0.000000","0","127"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Speech_Bubble_Text.Speech_Bubble_Text","0","5","1","1","1.383571","0","14"
"/Game/_Level/_LevelAssets/_OGFiles/WallWhite_M.WallWhite_M","0","23","12","1","7.357550","0","145"
"/Game/_Level/_LevelAssets/_OGFiles/marble_2_tiling-ish_Mat.marble_2_tiling-ish_Mat","0","23","12","1","0.000000","0","145"
"/Game/_PlaceHolderts/OG_Textures/Trash_M.Trash_M","0","14","7","1","0.000000","0","82"
"/Game/_Level/_LevelAssets/_OGFiles/green_wood_BaseColor_2_Mat.green_wood_BaseColor_2_Mat","0","23","12","1","0.000000","0","145"
"/Game/_Level/_LevelAssets/_OGFiles/DustyWood_M.DustyWood_M","0","23","12","1","0.000000","0","145"
"/Game/_Level/_LevelAssets/_OGFiles/Concrete_M.Concrete_M","0","23","12","1","0.000000","0","145"
"/Game/_Level/_LevelAssets/_Env_Materials/WoodwindowWall_M.WoodwindowWall_M","0","23","12","1","0.000000","0","145"
"/Game/_Level/_LevelAssets/_Env_Materials/Stucco_M.Stucco_M","0","35","13","1","3.868467","0","297"
"/Game/_Level/_LevelAssets/_Environment_Assets/Stairs/materials/woodstair_M.woodstair_M","0","23","12","1","0.000000","0","145"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pavement/pavement1.pavement1","0","44","12","1","7.590191","0","306"
"/Game/_Level/_LevelAssets/_Props/_Materials/jukebox1.jukebox1","0","23","12","1","0.000000","0","128"
"/Game/_Level/_LevelAssets/_Environment_Assets/Stairs/stairs_001.stairs_001","0","23","1","1","7.061980","0","78"
"/Game/_Level/_LevelAssets/_Environment_Assets/Rail/metal_rails.metal_rails","0","23","1","1","0.000000","0","78"
"/Game/_Level/_LevelAssets/_Environment_Assets/postboxes/postbox1.postbox1","0","14","2","1","0.000000","0","47"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pipe/RedPipe.RedPipe","0","26","1","1","4.214474","0","85"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pipe/pipe1.pipe1","0","26","1","1","0.000000","0","85"
"/Game/_Level/_LevelAssets/_Environment_Assets/mooring_bollard/mooring_bollard1.mooring_bollard1","0","23","1","1","0.000000","0","78"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/lab_floor1.lab_floor1","0","23","1","1","0.000000","0","78"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lab_floor/danger_texture.danger_texture","0","23","1","1","0.000000","0","78"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/door1.door1","0","35","5","1","3.751018","0","145"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/Alternet_Door.Alternet_Door","0","26","4","1","0.000000","0","115"
"/Game/_Level/_LevelAssets/_Environment_Assets/Catwalk/BackPanel_M.BackPanel_M","0","14","2","1","0.000000","0","47"
"/Game/_Level/_LevelAssets/_Props/_Materials/frame_3.frame_3","0","14","2","1","0.000000","0","47"
"/Game/_Level/_LevelAssets/_Props/_Materials/diner_chair_and_table.diner_chair_and_table","0","23","1","1","0.000000","0","59"
"/Game/_Level/_LevelAssets/_Props/_Materials/custom.custom","0","14","2","1","0.000000","0","35"
"/Game/_PlaceHolderts/OG_Textures/Clean_snow_M.Clean_snow_M","0","14","2","1","0.000000","0","35"
"/Game/_Level/_LevelAssets/_OGFiles/Lab_Wall_M.Lab_Wall_M","0","14","14","1","0.000000","0","16"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground_3.Playground_3","0","39","4","1","16.182014","0","392"
"/Game/_Level/_LevelAssets/_Props/_Materials/Playground1.Playground1","0","39","4","1","0.000000","0","392"
"/Game/_Level/_LevelAssets/_Props/_Materials/plate1.plate1","0","39","4","1","0.000000","0","392"
"/Game/_Level/_LevelAssets/_Props/_Materials/curtain.curtain","0","39","4","1","0.000000","0","316"
"/Game/_Level/_LevelAssets/_Props/_keys/key1.key1","0","26","1","1","8.665784","0","267"
"/Game/_Level/_LevelAssets/_Props/_HealthItems/materials/medkit_M.medkit_M","0","26","1","1","0.000000","0","267"
"/Game/_Level/_LevelAssets/_Props/_HealthItems/materials/Bandage_M.Bandage_M","0","39","2","1","4.620621","0","443"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Billboard_Floating_Master.Billboard_Floating_Master","0","61","2","1","24.765549","0","695"
"/Game/_Level/_LevelAssets/_Props/_Weapons/shotgun/Remington_M.Remington_M","0","48","7","1","7.725342","0","729"
"/Game/_Level/_LevelAssets/_Props/_Weapons/Fireaxe/Fireaxe_M.Fireaxe_M","0","48","7","1","0.000000","0","729"
"/Game/_Level/_LevelAssets/_Props/_Materials/photos/aykan_M.aykan_M","0","23","7","1","7.238034","0","82"
"/Game/_Level/_LevelAssets/_Environment_Assets/sign/parksign_M.parksign_M","0","39","4","1","0.000000","0","392"
"/Game/_Level/_LevelAssets/_Environment_Assets/shed/shed1.shed1","0","39","2","1","0.000000","0","443"
"/Game/_Level/_LevelAssets/_Environment_Assets/oiltank/oil_tank1.oil_tank1","0","39","2","1","0.000000","0","443"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/side_container.side_container","0","39","2","1","0.000000","0","443"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/container_door.container_door","0","39","2","1","0.000000","0","443"
"/Game/_Level/_LevelAssets/_Environment_Assets/container/container.container","0","39","7","1","0.000000","0","385"
"/Game/_Core/_Weapons/Sig_Sauer/Weapon_Materials/SigSauer_M.SigSauer_M","0","48","7","1","0.000000","0","729"
"/Game/_Core/_Weapons/shotgun/Remington_M.Remington_M","0","48","7","1","0.000000","0","729"
"/Game/_Core/_Weapons/knife/Knife_M.Knife_M","0","48","7","1","0.000000","0","729"
"/Game/_Core/_Weapons/Fireaxe/Fireaxe_M.Fireaxe_M","0","48","7","1","0.000000","0","729"
"/Game/_Level/_LevelAssets/_Props/_Materials/woodenBoard_M.woodenBoard_M","0","39","2","1","0.000000","0","423"
"/Game/_Level/_LevelAssets/_Props/_Materials/whiskey.whiskey","0","39","12","1","0.000000","0","362"
"/Game/_Core/_Player/_Assets/_Textures/_Meterials/Carp_Holst_M.Carp_Holst_M","0","48","6","1","0.000000","0","701"
"/Game/_Core/_Player/_Assets/_Textures/_Meterials/Carp_M.Carp_M","0","48","7","1","0.000000","0","647"
"/Game/_Level/_LevelAssets/_Props/_Materials/Tree_M.Tree_M","0","84","10","1","29.000856","0","853"
"/Game/_Level/_LevelAssets/_Props/_Materials/TrashCan_Texture_Mat.TrashCan_Texture_Mat","0","39","2","1","0.000000","0","410"
"/Game/_Level/_LevelAssets/_Props/_Materials/StreetLamp_Branch_Mat.StreetLamp_Branch_Mat","0","26","1","1","0.000000","0","225"
"/Game/_Level/_LevelAssets/_Props/_Materials/StreetLamp_Base_DM_Mat.StreetLamp_Base_DM_Mat","0","39","2","1","0.000000","0","362"
"/Game/_Core/_Enemies/Slugger_Enemy_001/Slugger.Slugger","0","48","7","1","0.000000","0","366"
"/Game/_Core/_Enemies/Kronen_Male_001/Kronen_Male1.Kronen_Male1","0","48","7","1","0.000000","0","366"
"/Game/_Level/_LevelAssets/_Props/_Materials/Boxwood_M.Boxwood_M","0","39","2","1","0.000000","0","236"
"/Game/_Core/_Enemies/Kronen_Female_003/Kronen_Fem3.Kronen_Fem3","0","48","7","1","0.000000","0","333"
"/Game/_Core/_Enemies/Kronen_Female_002/Kronen_Fem2.Kronen_Fem2","0","48","7","1","0.000000","0","333"
"/Game/_Core/_Enemies/Kronen_Female_001/Kronen_Fem1.Kronen_Fem1","0","48","7","1","0.000000","0","354"
"/Game/_Level/_LevelAssets/_Props/_Materials/Couch_M.Couch_M","0","39","2","1","0.000000","0","207"
"/Game/_Level/_LevelAssets/_Props/_Materials/cardboardBox_M.cardboardBox_M","0","39","2","1","0.000000","0","206"
"/Game/_Level/_LevelAssets/_Props/_Materials/Board_M.Board_M","0","39","2","1","0.000000","0","377"
"/Game/_Level/_LevelAssets/_Props/_Materials/Bench_M.Bench_M","0","39","2","1","0.000000","0","318"
"/Game/_Level/_LevelAssets/_Props/_keys/key2.key2","0","26","1","1","0.000000","0","189"
"/Game/_Core/_Enemies/Kronen_Fast_001/Kronen_Fast1.Kronen_Fast1","0","48","7","1","0.000000","0","455"
"/Game/_Level/_LevelAssets/_OGFiles/Wallwhitewindow_M.Wallwhitewindow_M","0","14","1","1","4.262499","0","51"
"/Game/_Level/_LevelAssets/_OGFiles/Whitecontainer_M.Whitecontainer_M","0","23","3","1","2.830785","0","84"
"/Game/_Level/_LevelAssets/_Env_Materials/WoodWall_M.WoodWall_M","0","35","11","1","3.864067","0","132"
"/Game/_Level/_LevelAssets/_Props/_Weapons/AR_rifle/AR-15.AR-15","0","35","11","1","0.000000","0","132"
"/Game/_Level/_LevelAssets/_Props/_Materials/Monke_M.Monke_M","0","23","3","1","0.000000","0","84"
"/Game/_Level/_LevelAssets/_Environment_Assets/roof/Roof_M_3.Roof_M_3","0","23","3","1","0.000000","0","84"
"/Game/_Level/_LevelAssets/_Environment_Assets/Pillar/pillar1.pillar1","0","23","3","1","0.000000","0","84"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lighthouse/lighthouse1.lighthouse1","0","23","3","1","0.000000","0","84"
"/Game/_Level/_LevelAssets/_Environment_Assets/Door/Alternet_Door_2.Alternet_Door_2","0","26","9","1","0.000000","0","99"
"/Game/_Core/_Weapons/AR_rifle/AR-15.AR-15","0","35","11","1","0.000000","0","104"
"/Game/_Core/_Weapons/Ammo_boxes/ShotgunAmmo/shotgun_ammobox.shotgun_ammobox","0","14","14","1","0.000000","0","27"
"/Game/_Level/_LevelAssets/_Props/_Materials/Frame_M.Frame_M","0","23","23","1","0.000000","0","45"
"Globals","49","9","0","1","0.000000","0","0"
"/Game/_Level/_LevelAssets/_Env_Materials/_90sPackMeterials/Materials/Demo/Base_Color_Yellow.Base_Color_Yellow","49","67","1","1","26.899799","0","356"
"/Game/_Level/_LevelAssets/_Env_Materials/_90sPackMeterials/Materials/Demo/Base_Color_White.Base_Color_White","49","67","1","1","0.000000","0","356"
"/Game/_Level/_LevelAssets/_Env_Materials/_90sPackMeterials/Materials/Demo/Base_Color_Red.Base_Color_Red","49","67","1","1","0.000000","0","356"
"/Game/_Level/_LevelAssets/_Env_Materials/_90sPackMeterials/Materials/Demo/Base_Color_Green.Base_Color_Green","49","67","1","1","0.000000","0","356"
"/Game/_Level/_LevelAssets/_Env_Materials/_90sPackMeterials/Materials/Demo/Base_Color_Blue.Base_Color_Blue","49","67","1","1","0.000000","0","356"
"/Game/_Level/_LevelAssets/_Environment_Assets/Lighthouse/light.light","49","23","2","1","28.185589","0","172"
"/Game/_Core/_Player/_PlayerAnimations/_Animations/IDL/Carp_M.Carp_M","49","26","2","1","15.395816","0","201"
"/Game/_Core/_Player/_PlayerAnimations/_Animations/IDL/Carp_Holst_M.Carp_Holst_M","49","26","2","1","0.000000","0","201"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","3","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","44","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","3","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","3","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","3","1","0.000000","0","0"
"/NiagaraFluids/Materials/Utility/M_SolidParticle.M_SolidParticle","49","6","1","1","5.013185","0","26"
"/Landmass/Landscape/Mats/Debug/Intersections.Intersections","49","5","1","1","0.998207","0","13"
"/Game/_PlaceHolderts/Oz_PSX_Shader/PSX_FOG_M.PSX_FOG_M","49","4","4","1","0.494414","0","5"
"/NiagaraFluids/Materials/Grid3D/M_DebugVolumeSlice.M_DebugVolumeSlice","49","18","13","2","5.757633","0","32"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/PPM/Outline_Master_PPM.Outline_Master_PPM","49","4","4","1","0.786353","0","7"
"/Landmass/Landscape/BlueprintBrushes/Materials/CopyRT.CopyRT","49","3","1","1","0.736632","0","8"
"/Game/_PlaceHolderts/OG_Textures/Blood_normal_M.Blood_normal_M","49","36","4","1","11.172911","0","266"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Material_Master.Material_Master","49","304","8","2","55.332829","0","9546"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Speech_Bubble_Text.Speech_Bubble_Text","49","5","2","1","1.052032","0","17"
"/Game/_PlaceHolderts/OG_Textures/Trash_M.Trash_M","49","14","1","1","3.138216","0","107"
"/Game/_PlaceHolderts/OG_Textures/Master_Material.Master_Material","49","23","2","1","6.394789","0","119"
"/Game/_PlaceHolderts/OG_Textures/Clean_snow_M.Clean_snow_M","49","14","1","1","4.268611","0","107"
"/Game/_PlaceHolderts/90s_Style_Graphics/Materials/Masters/Billboard_Floating_Master.Billboard_Floating_Master","49","61","2","1","16.401205","0","1392"
"/Game/_Level/_LevelAssets/_Props/_Weapons/shotgun/Remington_M.Remington_M","49","52","6","1","11.627509","0","505"
